0,-1.1856e-06,-4.7371e-06,-1.0647e-05,-1.8901e-05,-2.9481e-05,-4.2364e-05,-5.7521e-05,-7.4917e-05,-9.4515e-05
0.65624,0.65598,0.65523,0.65398,0.65223,0.64998,0.64724,0.64401,0.64029,0.63609
0,-1.3021e-05,-5.2026e-05,-0.00011693,-0.00020758,-0.00032378,-0.00046527,-0.00063173,-0.0008228,-0.001038
0.78006,0.77975,0.77882,0.77727,0.77511,0.77233,0.76894,0.76494,0.76034,0.75514
0,-1.0732e-05,-4.2881e-05,-9.6373e-05,-0.00017109,-0.00026686,-0.00038347,-0.00052065,-0.0006781,-0.00085545
0.80373,0.80341,0.80243,0.8008,0.79853,0.79561,0.79205,0.78785,0.78302,0.77756
0,-1.0272e-06,-4.1042e-06,-9.2241e-06,-1.6375e-05,-2.5542e-05,-3.6702e-05,-4.9832e-05,-6.4901e-05,-8.1876e-05
0.88177,0.88141,0.88033,0.87853,0.87602,0.8728,0.86887,0.86423,0.8589,0.85287
0,-7.6189e-06,-3.0441e-05,-6.8414e-05,-0.00012145,-0.00018944,-0.00027221,-0.00036959,-0.00048134,-0.00060722
0.90889,0.90851,0.90738,0.90549,0.90286,0.89947,0.89535,0.89048,0.88488,0.87856
0,-7.7012e-07,-3.077e-06,-6.9154e-06,-1.2277e-05,-1.9148e-05,-2.7515e-05,-3.7358e-05,-4.8654e-05,-6.1379e-05
0.9996,0.99917,0.99791,0.9958,0.99285,0.98906,0.98444,0.979,0.97273,0.96565
0,1.8538e-08,7.4066e-08,1.6645e-07,2.9547e-07,4.6082e-07,6.621e-07,8.9884e-07,1.1705e-06,1.4763e-06
0.97737,0.97696,0.97572,0.97367,0.9708,0.96711,0.96261,0.95731,0.95121,0.94431
0,-4.0491e-07,-1.6178e-06,-3.6359e-06,-6.4546e-06,-1.0068e-05,-1.4466e-05,-1.9641e-05,-2.558e-05,-3.227e-05
0.94791,0.94752,0.94634,0.94438,0.94164,0.93813,0.93384,0.92879,0.92297,0.9164
0,-3.8677e-06,-1.5453e-05,-3.473e-05,-6.1655e-05,-9.6166e-05,-0.00013818,-0.00018761,-0.00024434,-0.00030824
0.96913,0.96872,0.96752,0.96551,0.9627,0.95909,0.95469,0.9495,0.94352,0.93678
0,2.2525e-07,8.9996e-07,2.0226e-06,3.5906e-06,5.6004e-06,8.0474e-06,1.0926e-05,1.423e-05,1.7951e-05
0.98022,0.97981,0.97859,0.97654,0.97368,0.97001,0.96553,0.96024,0.95416,0.94729
0,-1.5595e-07,-6.2311e-07,-1.4004e-06,-2.4861e-06,-3.8776e-06,-5.5719e-06,-7.5651e-06,-9.8526e-06,-1.2429e-05
0.95803,0.95763,0.95643,0.95444,0.95166,0.94809,0.94373,0.93858,0.93267,0.92598
0,3.1441e-06,1.2562e-05,2.8233e-05,5.012e-05,7.8174e-05,0.00011233,0.00015251,0.00019863,0.00025057
0.91353,0.91316,0.91206,0.91023,0.90767,0.90439,0.90038,0.89565,0.89022,0.88407
0,-2.7744e-07,-1.1085e-06,-2.4913e-06,-4.4227e-06,-6.8984e-06,-9.9126e-06,-1.3458e-05,-1.7528e-05,-2.2112e-05
0.89251,0.89215,0.89108,0.8893,0.88682,0.88362,0.87973,0.87513,0.86985,0.86387
0,6.4658e-06,2.5834e-05,5.806e-05,0.00010307,0.00016077,0.00023101,0.00031365,0.00040849,0.00051532
0.82936,0.82904,0.82806,0.82643,0.82416,0.82124,0.81768,0.81348,0.80865,0.80318
0,1.2705e-05,5.0762e-05,0.00011409,0.00020253,0.0003159,0.00045393,0.00061632,0.00080269,0.0010126
0.89056,0.89019,0.8891,0.88727,0.88472,0.88144,0.87745,0.87274,0.86731,0.86119
0,6.2168e-06,2.4839e-05,5.5824e-05,9.9102e-05,0.00015458,0.00022212,0.00030157,0.00039276,0.00049548
0.78717,0.78685,0.78591,0.78434,0.78214,0.77931,0.77587,0.77181,0.76714,0.76186
0,8.8366e-06,3.5307e-05,7.935e-05,0.00014087,0.00021972,0.00031573,0.00042868,0.00055832,0.00070434
0.66169,0.66144,0.66068,0.6594,0.65763,0.65535,0.65256,0.64928,0.64551,0.64124
0,1.0829e-05,4.3267e-05,9.7242e-05,0.00017263,0.00026927,0.00038694,0.00052538,0.00068427,0.00086327
0.73279,0.73251,0.73167,0.73028,0.72833,0.72582,0.72276,0.71916,0.71502,0.71033
0,1.7986e-05,7.1862e-05,0.00016151,0.00028672,0.00044722,0.00064264,0.00087255,0.0011364,0.0014337
0.61576,0.61554,0.61487,0.61375,0.61218,0.61017,0.60772,0.60482,0.6015,0.59774
0,2.1957e-05,8.7729e-05,0.00019717,0.00035004,0.00054599,0.00078459,0.0010653,0.0013875,0.0017505
0.45786,0.45773,0.45737,0.45675,0.4559,0.4548,0.45346,0.45188,0.45005,0.448
0,3.8313e-05,0.00015308,0.00034406,0.00061083,0.0009528,0.0013692,0.0018592,0.0024216,0.0030552
0.54463,0.54445,0.54392,0.54303,0.54178,0.54019,0.53824,0.53594,0.5333,0.53031
0,3.1327e-05,0.00012517,0.00028132,0.00049943,0.00077901,0.0011195,0.00152,0.0019798,0.0024977
0.64836,0.64813,0.64746,0.64634,0.64477,0.64275,0.64029,0.63739,0.63405,0.63028
0,2.5693e-05,0.00010266,0.00023072,0.0004096,0.00063888,0.00091807,0.0012465,0.0016235,0.0020482
0.54522,0.54506,0.54459,0.54379,0.54268,0.54125,0.53951,0.53745,0.53509,0.53241
0,3.1438e-05,0.00012561,0.00028231,0.0005012,0.00078177,0.0011234,0.0015254,0.0019868,0.0025066
0.73407,0.73381,0.73301,0.73169,0.72985,0.72748,0.72459,0.72118,0.71726,0.71282
0,1.8186e-05,7.2663e-05,0.00016331,0.00028992,0.00045221,0.00064981,0.00088228,0.0011491,0.0014496
0.61751,0.61732,0.61675,0.61579,0.61447,0.61276,0.61067,0.60822,0.60539,0.60219
0,2.2273e-05,8.8991e-05,0.00020001,0.00035507,0.00055384,0.00079586,0.0010806,0.0014074,0.0017756
0.68095,0.68073,0.68008,0.67899,0.67746,0.67551,0.67312,0.6703,0.66706,0.66339
0,-3.6175e-07,-1.4454e-06,-3.2485e-06,-5.767e-06,-8.9952e-06,-1.2926e-05,-1.7551e-05,-2.2858e-05,-2.8838e-05
0.66489,0.66468,0.66404,0.66299,0.66151,0.65962,0.65731,0.65459,0.65145,0.6479
0,1.1406e-05,4.5573e-05,0.00010242,0.00018183,0.00028362,0.00040756,0.00055337,0.00072073,0.00090925
0.79019,0.7899,0.78903,0.78758,0.78555,0.78295,0.77977,0.77603,0.77171,0.76684
0,9.2863e-06,3.7103e-05,8.3388e-05,0.00014804,0.0002309,0.0003318,0.00045049,0.00058672,0.00074017
0.80906,0.80876,0.80786,0.80637,0.80428,0.8016,0.79832,0.79446,0.79002,0.78499
0,-3.4323e-07,-1.3714e-06,-3.0821e-06,-5.4715e-06,-8.5342e-06,-1.2263e-05,-1.665e-05,-2.1685e-05,-2.7357e-05
0.50922,0.50911,0.50876,0.50819,0.50738,0.50635,0.50509,0.5036,0.50188,0.49994
0,-1.2421e-05,-4.9629e-05,-0.00011154,-0.00019802,-0.00030888,-0.00044387,-0.00060269,-0.00078499,-0.00099037
0.51997,0.51985,0.51949,0.5189,0.51806,0.51699,0.51569,0.51415,0.51237,0.51036
0,8.3554e-07,3.3385e-06,7.5033e-06,1.3321e-05,2.0778e-05,2.9858e-05,4.0542e-05,5.2805e-05,6.662e-05
0.47424,0.47414,0.47384,0.47333,0.47262,0.4717,0.47059,0.46927,0.46776,0.46604
0,-2.4689e-05,-9.8646e-05,-0.00022171,-0.00039361,-0.00061396,-0.00088229,-0.001198,-0.0015604,-0.0019687
0.35909,0.35906,0.35896,0.35879,0.35855,0.35825,0.35787,0.35743,0.35692,0.35634
0,-2.5343e-05,-0.00010126,-0.00022759,-0.00040406,-0.00063029,-0.00090578,-0.0012299,-0.0016021,-0.0020213
0.38553,0.38549,0.38536,0.38515,0.38486,0.38448,0.38401,0.38346,0.38283,0.38211
0,-1.2753e-05,-5.0958e-05,-0.00011453,-0.00020334,-0.00031718,-0.0004558,-0.00061892,-0.00080616,-0.0010171
0.39361,0.39357,0.39344,0.39321,0.3929,0.3925,0.392,0.39142,0.39075,0.38999
0,8.3903e-07,3.3525e-06,7.5348e-06,1.3377e-05,2.0866e-05,2.9986e-05,4.0717e-05,5.3036e-05,6.6915e-05
0.19481,0.19487,0.19506,0.19536,0.19578,0.19633,0.19699,0.19777,0.19866,0.19966
0,6.9075e-07,2.7601e-06,6.2038e-06,1.1015e-05,1.7183e-05,2.4695e-05,3.3536e-05,4.3687e-05,5.5127e-05
0.2838,0.28381,0.28386,0.28394,0.28405,0.2842,0.28437,0.28457,0.2848,0.28505
0,7.799e-07,3.1163e-06,7.0042e-06,1.2435e-05,1.9398e-05,2.7877e-05,3.7855e-05,4.931e-05,6.2218e-05
0.27795,0.27797,0.27802,0.27811,0.27823,0.27838,0.27857,0.27879,0.27903,0.27931
0,-1.2451e-05,-4.9751e-05,-0.00011182,-0.00019853,-0.00030968,-0.00044505,-0.00060435,-0.00078723,-0.00099331
0.19078,0.19084,0.19102,0.19133,0.19175,0.1923,0.19296,0.19375,0.19464,0.19565
0,-1.1643e-05,-4.6522e-05,-0.00010457,-0.00018565,-0.00028961,-0.00041623,-0.00056525,-0.00073635,-0.00092917
0.25887,0.2589,0.25896,0.25907,0.25922,0.25941,0.25964,0.25992,0.26023,0.26058
0,-2.4721e-05,-9.8779e-05,-0.00022202,-0.00039417,-0.00061488,-0.00088368,-0.0012,-0.0015631,-0.0019723
0.17767,0.17773,0.17792,0.17823,0.17866,0.17922,0.17989,0.18069,0.1816,0.18263
0,-2.3092e-05,-9.2273e-05,-0.0002074,-0.00036823,-0.00057444,-0.0008256,-0.0011212,-0.0014606,-0.0018431
0.13268,0.13275,0.13294,0.13326,0.13371,0.13428,0.13498,0.1358,0.13675,0.13781
0,-4.0279e-05,-0.00016095,-0.00036178,-0.00064235,-0.0010021,-0.0014403,-0.0019561,-0.0025484,-0.003216
0.15745,0.15752,0.15771,0.15802,0.15847,0.15903,0.15972,0.16053,0.16147,0.16252
0,-3.284e-05,-0.00013123,-0.00029496,-0.00052369,-0.00081697,-0.0011742,-0.0015946,-0.0020774,-0.0026215
0.22942,0.22944,0.22953,0.22967,0.22986,0.23011,0.23041,0.23076,0.23116,0.23161
0,-3.5137e-05,-0.0001404,-0.00031557,-0.00056027,-0.000874,-0.0012561,-0.0017057,-0.002222,-0.0028037
0.19332,0.19336,0.19346,0.19363,0.19387,0.19418,0.19455,0.19499,0.19549,0.19606
0,-4.3047e-05,-0.00017201,-0.00038662,-0.00068643,-0.0010708,-0.001539,-0.00209,-0.0027226,-0.0034355
0.31821,0.31819,0.31813,0.31802,0.31787,0.31768,0.31744,0.31716,0.31684,0.31647
0,-3.6003e-05,-0.00014386,-0.00032333,-0.00057404,-0.00089545,-0.0012869,-0.0017474,-0.0022762,-0.0028719
0.26813,0.26812,0.2681,0.26807,0.26802,0.26796,0.26788,0.26779,0.26768,0.26756
0,-4.4065e-05,-0.00017607,-0.00039574,-0.0007026,-0.001096,-0.0015751,-0.0021389,-0.0027862,-0.0035156
0.35401,0.35395,0.35378,0.35349,0.35309,0.35257,0.35194,0.3512,0.35034,0.34936
0,-4.2847e-05,-0.0001712,-0.00038479,-0.00068314,-0.0010656,-0.0015314,-0.0020795,-0.0027086,-0.0034175
0.4202,0.42012,0.41987,0.41946,0.4189,0.41816,0.41727,0.41621,0.415,0.41362
0,-3.5049e-05,-0.00014004,-0.00031476,-0.0005588,-0.00087165,-0.0012526,-0.0017009,-0.0022154,-0.0027951
0.97251,0.9721,0.97087,0.96883,0.96597,0.96231,0.95784,0.95257,0.9465,0.93964
0,4.3859e-07,1.7523e-06,3.9383e-06,6.9914e-06,1.0905e-05,1.5669e-05,2.1274e-05,2.7707e-05,3.4952e-05
0.95376,0.95336,0.95217,0.95019,0.94742,0.94387,0.93953,0.93442,0.92853,0.92188
0,-3.4391e-06,-1.3741e-05,-3.0881e-05,-5.4822e-05,-8.5509e-05,-0.00012287,-0.00016682,-0.00021726,-0.00027408
0.90012,0.89975,0.89863,0.89677,0.89416,0.89082,0.88674,0.88193,0.87639,0.87014
0,7.9486e-07,3.1758e-06,7.1375e-06,1.2671e-05,1.9763e-05,2.8399e-05,3.8558e-05,5.0217e-05,6.3349e-05
0.88285,0.88248,0.8814,0.87959,0.87707,0.87383,0.86987,0.86521,0.85984,0.85378
0,-6.4675e-06,-2.5841e-05,-5.8076e-05,-0.0001031,-0.00016081,-0.00023108,-0.00031374,-0.0004086,-0.00051546
0.823,0.82268,0.82171,0.8201,0.81785,0.81496,0.81143,0.80727,0.80248,0.79707
0,-1.3151e-05,-5.2544e-05,-0.00011809,-0.00020964,-0.00032699,-0.00046987,-0.00063796,-0.00083087,-0.0010482
0.88899,0.88864,0.88757,0.8858,0.88333,0.88015,0.87627,0.8717,0.86644,0.8605
0,-6.9851e-06,-2.7909e-05,-6.2723e-05,-0.00011135,-0.00017368,-0.00024956,-0.00033884,-0.0004413,-0.0005567
0.78746,0.78717,0.7863,0.78486,0.78284,0.78025,0.77709,0.77336,0.76906,0.76421
0,-9.9307e-06,-3.9678e-05,-8.9174e-05,-0.00015831,-0.00024692,-0.00035482,-0.00048175,-0.00062743,-0.00079153
0.6629,0.66269,0.66206,0.66101,0.65954,0.65766,0.65536,0.65264,0.64952,0.64599
0,-1.2088e-05,-4.8298e-05,-0.00010855,-0.0001927,-0.00030058,-0.00043193,-0.00058645,-0.00076382,-0.00096361
0.72912,0.72886,0.72807,0.72677,0.72494,0.72259,0.71972,0.71634,0.71245,0.70805
0,-1.8738e-05,-7.4867e-05,-0.00016826,-0.00029871,-0.00046592,-0.00066951,-0.00090903,-0.0011839,-0.0014936
0.61391,0.61372,0.61316,0.61221,0.61089,0.6092,0.60713,0.6047,0.60189,0.59872
0,-2.2861e-05,-9.1343e-05,-0.00020529,-0.00036446,-0.00056848,-0.0008169,-0.0011092,-0.0014446,-0.0018225
0.4531,0.45298,0.45262,0.45202,0.45117,0.45009,0.44877,0.44722,0.44542,0.4434
0,-3.8605e-05,-0.00015425,-0.00034669,-0.00061549,-0.00096006,-0.0013797,-0.0018734,-0.0024401,-0.0030785
0.54072,0.54056,0.54009,0.5393,0.53821,0.53679,0.53507,0.53304,0.5307,0.52806
0,-3.1882e-05,-0.00012739,-0.0002863,-0.00050828,-0.00079282,-0.0011393,-0.001547,-0.0020149,-0.002542
0.64216,0.64193,0.64127,0.64016,0.63861,0.63662,0.63419,0.63133,0.62803,0.62431
0,-2.6112e-05,-0.00010433,-0.00023449,-0.00041628,-0.00064932,-0.00093306,-0.0012669,-0.00165,-0.0020817
0.53808,0.5379,0.53738,0.5365,0.53528,0.53371,0.53179,0.52953,0.52693,0.524
0,-3.1603e-05,-0.00012627,-0.00028379,-0.00050383,-0.00078588,-0.0011293,-0.0015334,-0.0019972,-0.0025198
0.72481,0.72454,0.72371,0.72234,0.72041,0.71794,0.71493,0.71137,0.70728,0.70266
0,-1.832e-05,-7.3198e-05,-0.00016451,-0.00029205,-0.00045554,-0.0006546,-0.00088878,-0.0011576,-0.0014603
0.60732,0.6071,0.60644,0.60534,0.6038,0.60183,0.59942,0.59658,0.59331,0.58961
0,-2.217e-05,-8.8581e-05,-0.00019909,-0.00035344,-0.00055129,-0.00079221,-0.0010757,-0.001401,-0.0017675
0.66422,0.66397,0.66319,0.6619,0.6601,0.65779,0.65496,0.65164,0.64781,0.64348
0,1.2098e-06,4.8339e-06,1.0864e-05,1.9287e-05,3.0084e-05,4.323e-05,5.8697e-05,7.6449e-05,9.6447e-05
0.65146,0.65121,0.65046,0.64921,0.64747,0.64523,0.64251,0.63929,0.63559,0.6314
0,-1.0944e-05,-4.3729e-05,-9.8281e-05,-0.00017448,-0.00027215,-0.00039108,-0.00053099,-0.00069159,-0.0008725
0.7775,0.77719,0.77626,0.77471,0.77254,0.76976,0.76637,0.76237,0.75777,0.75257
0,-9.0242e-06,-3.6056e-05,-8.1035e-05,-0.00014386,-0.00022439,-0.00032244,-0.00043779,-0.00057017,-0.0007193
0.79271,0.79239,0.79143,0.78983,0.7876,0.78473,0.78122,0.77709,0.77234,0.76697
0,1.051e-06,4.1993e-06,9.4378e-06,1.6755e-05,2.6133e-05,3.7552e-05,5.0986e-05,6.6405e-05,8.3772e-05
0.13683,0.13689,0.13707,0.13738,0.13781,0.13836,0.13903,0.13982,0.14073,0.14175
0,-4.0964e-05,-0.00016369,-0.00036793,-0.00065327,-0.0010191,-0.0014648,-0.0019893,-0.0025916,-0.0032705
0.19919,0.19922,0.19931,0.19946,0.19967,0.19995,0.20028,0.20067,0.20111,0.20161
0,-4.3658e-05,-0.00017445,-0.00039211,-0.00069617,-0.001086,-0.0015608,-0.0021196,-0.0027612,-0.0034842
0.15877,0.15881,0.15892,0.15911,0.15937,0.15971,0.16011,0.16059,0.16114,0.16176
0,-4.8552e-05,-0.00019401,-0.00043607,-0.00077425,-0.0012078,-0.001736,-0.0023576,-0.0030713,-0.0038758
0.10909,0.10915,0.10934,0.10965,0.11008,0.11063,0.1113,0.1121,0.11301,0.11404
0,-4.5629e-05,-0.00018234,-0.00040985,-0.00072772,-0.0011353,-0.0016318,-0.0022163,-0.0028875,-0.0036441
0.2756,0.27559,0.27555,0.27549,0.27541,0.2753,0.27516,0.275,0.27481,0.2746
0,-4.4466e-05,-0.00017767,-0.00039934,-0.00070899,-0.001106,-0.0015894,-0.0021584,-0.0028115,-0.0035475
0.21966,0.21966,0.21967,0.21969,0.21971,0.21974,0.21978,0.21982,0.21987,0.21992
0,-4.938e-05,-0.00019731,-0.00044349,-0.0007874,-0.0012283,-0.0017653,-0.0023973,-0.0031229,-0.0039406
0.16656,0.16658,0.16663,0.16671,0.16682,0.16697,0.16715,0.16736,0.1676,0.16787
0,-5.144e-05,-0.00020555,-0.00046201,-0.00082029,-0.0012797,-0.0018392,-0.0024977,-0.0032539,-0.0041062
0.12041,0.12045,0.12057,0.12078,0.12108,0.12145,0.12191,0.12245,0.12307,0.12377
0,-5.0654e-05,-0.00020241,-0.00045497,-0.00080783,-0.0012603,-0.0018114,-0.0024601,-0.0032051,-0.0040449
0.082741,0.082802,0.082982,0.083283,0.083704,0.084243,0.0849,0.085674,0.086564,0.087567
0,-4.7687e-05,-0.00019056,-0.00042835,-0.00076059,-0.0011866,-0.0017057,-0.0023167,-0.0030185,-0.0038098
0.040969,0.041021,0.041175,0.041433,0.041793,0.042255,0.042818,0.043481,0.044244,0.045106
0,-4.5284e-05,-0.00018097,-0.00040683,-0.00072244,-0.0011272,-0.0016205,-0.0022014,-0.0028688,-0.0036215
0.059692,0.059749,0.059919,0.060203,0.060599,0.061107,0.061726,0.062456,0.063295,0.064241
0,-4.7418e-05,-0.00018949,-0.00042596,-0.00075638,-0.0011801,-0.0016964,-0.0023043,-0.0030026,-0.00379
0.086856,0.0869,0.087032,0.087251,0.087557,0.08795,0.088429,0.088993,0.089641,0.090372
0,-5.027e-05,-0.00020088,-0.00045155,-0.00080178,-0.0012509,-0.001798,-0.0024421,-0.0031819,-0.004016
0.059609,0.059652,0.059781,0.059995,0.060295,0.06068,0.06115,0.061703,0.062339,0.063056
0,-4.7904e-05,-0.00019144,-0.00043034,-0.00076415,-0.0011923,-0.0017139,-0.002328,-0.0030335,-0.0038291
0.12015,0.12017,0.12025,0.12038,0.12056,0.12078,0.12106,0.12139,0.12176,0.12218
0,-5.0968e-05,-0.00020367,-0.0004578,-0.00081284,-0.0012681,-0.0018227,-0.0024754,-0.0032251,-0.0040702
0.082459,0.082489,0.08258,0.082732,0.082943,0.083215,0.083546,0.083936,0.084384,0.08489
0,-4.8482e-05,-0.00019374,-0.00043549,-0.00077328,-0.0012065,-0.0017342,-0.0023554,-0.003069,-0.0038735
0.13559,0.13559,0.13558,0.13556,0.13553,0.1355,0.13546,0.13542,0.13536,0.1353
0,-4.1755e-05,-0.00016685,-0.00037504,-0.0006659,-0.0010389,-0.0014931,-0.0020279,-0.0026419,-0.0033341
0.10844,0.10846,0.1085,0.10857,0.10867,0.1088,0.10896,0.10914,0.10935,0.10959
0,-4.6527e-05,-0.00018592,-0.00041792,-0.00074205,-0.0011577,-0.001664,-0.00226,-0.0029445,-0.0037161
0.158,0.158,0.15801,0.15802,0.15804,0.15806,0.15809,0.15812,0.15815,0.15819
0,-4.8981e-05,-0.00019572,-0.00043993,-0.0007811,-0.0012185,-0.0017514,-0.0023785,-0.0030986,-0.0039103
0.19752,0.1975,0.19743,0.19731,0.19715,0.19695,0.19669,0.1964,0.19605,0.19567
0,-4.3996e-05,-0.0001758,-0.00039514,-0.00070157,-0.0010944,-0.0015729,-0.0021361,-0.0027827,-0.0035115
0.21903,0.21902,0.21897,0.2189,0.21879,0.21865,0.21848,0.21829,0.21806,0.2178
0,-4.9497e-05,-0.00019778,-0.00044455,-0.00078927,-0.0012312,-0.0017695,-0.002403,-0.0031303,-0.00395
0.27378,0.27373,0.27358,0.27333,0.27298,0.27254,0.27199,0.27134,0.2706,0.26976
0,-4.4494e-05,-0.00017779,-0.0003996,-0.00070946,-0.0011067,-0.0015905,-0.0021598,-0.0028134,-0.00355
0.36108,0.361,0.36075,0.36033,0.35975,0.359,0.35809,0.35701,0.35577,0.35437
0,-4.2797e-05,-0.000171,-0.00038434,-0.00068234,-0.0010644,-0.0015296,-0.002077,-0.0027055,-0.0034135
0.28888,0.28884,0.28873,0.28854,0.28827,0.28793,0.28751,0.28702,0.28645,0.28581
0,-4.7574e-05,-0.00019009,-0.00042725,-0.00075854,-0.0011833,-0.0017005,-0.0023092,-0.003008,-0.0037954
0.36249,0.36243,0.36224,0.36192,0.36147,0.36089,0.36019,0.35936,0.35841,0.35733
0,-4.2886e-05,-0.00017136,-0.00038514,-0.00068377,-0.0010666,-0.0015328,-0.0020814,-0.0027111,-0.0034206
0.018031,0.01812,0.018385,0.018826,0.019443,0.020234,0.0212,0.022337,0.023646,0.025124
0,-2.2325e-05,-8.9228e-05,-0.0002006,-0.00035627,-0.00055598,-0.00079942,-0.0010862,-0.0014158,-0.0017878
0.021422,0.021518,0.021804,0.02228,0.022946,0.023801,0.024843,0.026071,0.027483,0.029077
0,-1.8151e-05,-7.2544e-05,-0.00016309,-0.00028964,-0.00045198,-0.00064986,-0.00088293,-0.0011508,-0.0014531
0.037976,0.038075,0.038372,0.038867,0.039559,0.040446,0.041528,0.042803,0.044268,0.045923
0,-2.1918e-05,-8.7596e-05,-0.00019691,-0.00034968,-0.00054562,-0.00078439,-0.0010656,-0.0013886,-0.001753
0.031976,0.032069,0.032346,0.032806,0.033451,0.034277,0.035285,0.036473,0.037839,0.03938
0,-2.6938e-05,-0.00010766,-0.00024202,-0.00042979,-0.00067064,-0.00096415,-0.0013098,-0.001707,-0.0021551
0.024205,0.024306,0.024608,0.025111,0.025813,0.026716,0.027815,0.029112,0.030602,0.032285
0,-1.2773e-05,-5.1051e-05,-0.00011477,-0.00020382,-0.00031805,-0.00045728,-0.00062127,-0.00080974,-0.0010224
0.04289,0.042995,0.043307,0.043827,0.044554,0.045487,0.046624,0.047963,0.049503,0.051241
0,-1.5421e-05,-6.1628e-05,-0.00013854,-0.00024601,-0.00038385,-0.00055181,-0.00074959,-0.00097682,-0.0012331
0.072364,0.072465,0.072768,0.073272,0.073976,0.074879,0.07598,0.077277,0.078767,0.080448
0,-1.8172e-05,-7.2616e-05,-0.00016323,-0.00028984,-0.0004522,-0.00065001,-0.00088288,-0.0011504,-0.0014519
0.064095,0.064192,0.064482,0.064966,0.065642,0.066508,0.067565,0.068809,0.07024,0.071853
0,-2.5836e-05,-0.00010324,-0.00023208,-0.0004121,-0.00064296,-0.00092423,-0.0012554,-0.0016358,-0.0020647
0.053987,0.054078,0.054351,0.054807,0.055443,0.056259,0.057254,0.058426,0.059773,0.061293
0,-3.1731e-05,-0.0001268,-0.00028505,-0.00050616,-0.00078974,-0.0011352,-0.0015421,-0.0020094,-0.0025364
